session,ChargePoint,Connector,starttime_parking,endtime_parking,StartCard,connected_time_float,charged_time_float,total_energy,max_power,start_hour,day_no,energy_supplied,soc_arr,charged_time,connected_time,ts_arr,ts_dep,ts_soj,laxity,depart_hour,xi,laxity_float
3262516,02577405d2fd69e76097a39a9c082d81,1,2019-01-01 15:47:00,2019-01-01 17:27:00,4372463e6c3bd40a40d130aa5872ca6429d6ba2051656bd06db23dbc73c7c253,1.67,1.67,5.85,3.552,15,0,18.002599999999997,0.7449675,2.0,2.0,166575.0,166577.0,2.0,0.33,17.0,1.7783370740665174,0.0
3262598,0ecad080f03d0178b3a2fbcc5f494efe,1,2019-01-01 16:37:00,2019-01-02 08:02:00,6c023058fb4f77d06bdb88b6b2174aab1fbb80f50a0d0db0dca4942277d3eb46,15.41,1.7,4.1,3.48,16,0,18.326,0.7409250000000001,2.0,16.0,166576.0,166592.0,16.0,14.3,32.0,77.06127320954907,13.71
3262697,a01bbb9b14d25f2453ab90ff87e680b4,1,2019-01-01 17:54:00,2019-01-01 19:58:00,bcec2754d96797c53955fa6581541b89fd012d5ca78e02c3b311cac0a24474ef,2.07,2.07,6.26,3.24,17,0,22.3146,0.6910675,3.0,3.0,166577.0,166580.0,3.0,0.9299999999999996,20.0,5.01167720873291,-4.440892098500626e-16
3262660,219234f7b1d5c491f7d602baf6d1bf81,2,2019-01-01 17:20:00,2019-01-02 11:38:00,3215bbb9540980cbd8709f27ec42a065096204a9840c033dc5e5aebe8c154150,18.31,2.31,7.09,3.56,17,0,24.9018,0.6587275,3.0,19.0,166577.0,166596.0,19.0,16.69,36.0,89.94074474597022,16.0
3262737,e6f3e4eb46fa7bfda7bf017a4871d258,1,2019-01-01 18:18:00,2019-01-02 05:51:00,e1aa94b4d6d8348bbfb5ae278e7d22771f3caf3b5b18da60562c1e8c8cce6288,11.55,2.45,7.5,3.52,18,0,26.411,0.6398625,3.0,12.0,166578.0,166590.0,12.0,9.55,30.0,51.46399714344012,9.1
3262755,8ada5dedf167ddcb685bcc4e67957065,1,2019-01-01 18:32:00,2019-01-02 09:54:00,30ada49c9cc7c3ce0fa6f1c6e1f0b22dab7cedd9732988be80af3cf4ee877e47,15.37,3.2,8.99,3.08,18,0,34.496,0.5388,4.0,16.0,166578.0,166594.0,16.0,12.8,34.0,68.97792287288308,12.169999999999998
3262795,5b89eec658e313bc8e2085af4a24e7c4,1,2019-01-01 19:37:00,2019-01-01 20:25:00,638083db77c928470333747dc981fc8bcb754baa0cd86c20903ebdda59bcc9a1,0.79,0.79,7.93,10.257,19,0,8.5162,0.8635475,1.0,1.0,166579.0,166580.0,1.0,0.2100000000000003,20.0,1.1316690471332396,3.3306690738754696e-16
3262784,1825d79e085e3e6c4a071f027cd249ad,1,2019-01-01 19:20:00,2019-01-02 07:26:00,e97d632126cab0a21aedb7964fdd550ea2ebf148143b39165bf2360caf675545,12.1,1.35,15.669,13.0,19,0,14.553,0.7880874999999999,2.0,13.0,166579.0,166592.0,13.0,11.65,32.0,62.78068761477249,10.75
3262781,ba65034d4123e4fcc09c1749d97e6a9a,1,2019-01-01 19:10:00,2019-01-02 08:54:00,78e326e328a89ff06db9813c8428b4d346f4c711ec5310b165da2058e19fd56e,13.73,7.57,25.17,3.508,19,0,77.6,0.0,8.0,14.0,166579.0,166593.0,14.0,6.801484230055658,33.0,36.6525198938992,6.531484230055659
3262845,275b4a0d867ced14c68497d2f5e9268e,1,2019-01-01 21:32:00,2019-01-01 21:50:00,a16832af0977705ea75121950c82d1b7e5ecae7fba44311b1f9b1d82f570c346,0.29,0.29,0.98,3.498,21,0,3.1261999999999994,0.9309225,1.0,1.0,166581.0,166582.0,1.0,0.7100000000000001,22.0,3.826119159355234,5.551115123125783e-17
3262848,20ee968026dafb98ca94f5238cde9689,1,2019-01-01 22:05:00,2019-01-02 08:55:00,efaf8c7d4c715cf170a3106d358526437861614803b6152f3c28bab2fc231ddc,10.83,4.16,28.651,7.255,22,0,44.8448,0.40944,5.0,11.0,166582.0,166593.0,11.0,6.840000000000001,33.0,36.8600775351969,6.670000000000001
3262917,8636e1e27a38d8d57828ada3e890604d,2,2019-01-02 06:56:00,2019-01-02 11:48:00,c843421c4614d77d7ad89c8e700ac74b8372ba3d5da69c26af82507f094d43b3,4.86,3.89,36.12,9.84,6,1,41.9342,0.4458225,4.0,5.0,166590.0,166595.0,5.0,1.11,11.0,5.981679249132829,0.9700000000000002
3262979,58fe66e56204a604073e2b6ac67f6237,2,2019-01-02 07:55:00,2019-01-02 11:02:00,1f94728e31fe41da49460d33eb04f7b0501b7ed005626737b9b4169a9ef544f9,3.11,3.11,18.101,9.32,7,1,33.5258,0.5509275,4.0,4.0,166591.0,166595.0,4.0,0.8900000000000001,11.0,4.796121199755152,0.0
3262921,56dce48ff7b9e82e3e9c49b1553bc75f,1,2019-01-02 07:01:00,2019-01-02 15:40:00,a8330783d7ea156b08b44997996ea47c809c3c6042b526df3039e56ac63230c5,8.66,2.5,6.2,3.36,7,1,26.95,0.6331249999999999,3.0,9.0,166591.0,166600.0,9.0,6.5,16.0,35.02785145888594,6.16
3262957,db591bf72446b3964be265d254f01004,1,2019-01-02 07:31:00,2019-01-02 16:33:00,ec753195d365face017f1e4cf59f91c838c980b0514107317a28cb4a4b84d79f,9.03,3.0,8.73,3.24,7,1,32.34,0.56575,3.0,10.0,166591.0,166601.0,10.0,7.0,17.0,37.722301571107934,6.029999999999999
3263089,879260352d1f160cc292d33f5437bebe,2,2019-01-02 09:40:00,2019-01-02 10:32:00,bdcde260b43524953e0d4eebc3976abd0810692f190baf6f9adcb87b2ec618e1,0.87,0.87,2.66,3.16,9,1,9.3786,0.8527675,1.0,1.0,166593.0,166594.0,1.0,0.1300000000000002,10.0,0.70055702917772,2.220446049250313e-16
3263092,e0d97ad8db1f45f1249d405a54e2c134,2,2019-01-02 09:44:00,2019-01-02 12:16:00,8f1b9478836dd3439e408c96b4dbb29223bcf18123e350a6065878a65bb1c5e8,2.52,2.52,7.789,3.36,9,1,27.1656,0.63043,3.0,3.0,166593.0,166596.0,3.0,0.4800000000000004,12.0,2.586672107733118,4.440892098500626e-16
3263141,442355de8f9f83384109c68ba983a7f1,1,2019-01-02 10:29:00,2019-01-02 10:55:00,d203edea981e64324329e0a3d9f735e48f9dc7952a08cfb19f5e91f7afb42815,0.44,0.44,1.09,3.417,10,1,4.7432,0.91071,1.0,1.0,166594.0,166595.0,1.0,0.5600000000000003,11.0,3.017784125688636,3.3306690738754696e-16
3263117,369165d78a06e004a5f243034c0d9398,1,2019-01-02 10:09:00,2019-01-02 12:38:00,5fd84962e00f609678665ac63b3b9fa63748367e68f6c3001fc527be647b38ef,2.48,2.48,10.99,4.52,10,1,26.7344,0.63582,3.0,3.0,166594.0,166597.0,3.0,0.5200000000000005,13.0,2.802228116710878,4.440892098500626e-16
3263127,92b368571b2ef271bf14b68f9af4a98e,1,2019-01-02 10:15:00,2019-01-02 14:05:00,e9da8f937c1bb99a2bf684dc0d5daf85c3990c17185beee179a315c3953be8bf,3.85,3.09,7.07,3.404,10,1,33.310199999999995,0.5536225,4.0,4.0,166594.0,166598.0,4.0,0.91,14.0,4.903899204244032,0.7600000000000002
3263123,2fde2570e160665447df254954c52d16,2,2019-01-02 10:12:00,2019-01-02 16:14:00,c7a64088203d1782d121ca4f397712c3bc3e3ee6f9b836c60395a2957e2dd54e,6.02,1.95,4.02,3.24,10,1,21.021,0.7072375,2.0,7.0,166594.0,166601.0,7.0,5.05,17.0,27.213946133442157,4.069999999999999
3263228,659d12d1bc831143587c0fb05ef1c215,2,2019-01-02 11:58:00,2019-01-02 14:21:00,f78ccc89ed9b1e92d5c3206746d6799d5f91389085d416126a89cc3aa07d46ef,2.39,2.39,7.99,3.398,11,1,25.7642,0.6479475,3.0,3.0,166595.0,166598.0,3.0,0.6100000000000003,14.0,3.287229136910836,4.440892098500626e-16
3263342,e3d50b6c6597d9677d7d3a4b2419cbab,1,2019-01-02 13:16:00,2019-01-02 17:03:00,0e655cc8844f6b00c945c84c4df352b757f4b07f72bb37f581e7275e50946d42,3.78,3.78,13.53,3.632,13,1,40.7484,0.4606449999999999,4.0,4.0,166597.0,166601.0,4.0,0.2199999999999993,17.0,1.1855580493776745,-8.881784197001252e-16
3263419,d789dcc3c86a2c881ab24388ef65a245,1,2019-01-02 14:27:00,2019-01-03 07:50:00,e5072bde9ef89791a9cd4a9079c940530298bd077a6ed8c444cc5f4f897f9dc0,17.38,1.75,4.82,3.6,14,1,18.865,0.7341875,2.0,18.0,166598.0,166616.0,18.0,16.25,32.0,87.56962864721486,15.63
3263398,352c0ff8eea549082975be1dabbb5dff,1,2019-01-02 14:11:00,2019-01-03 11:38:00,64ce7b5fbeb1f10127e8c26e686d50dcb046b017af5eaa0ce5255bc459381fcd,21.46,2.56,7.1,3.2,14,1,27.5968,0.62504,3.0,22.0,166598.0,166620.0,22.0,19.44,36.0,104.76022036319118,18.9
3263583,fe6c3a7b44bedd2fc667a2278f693d69,2,2019-01-02 16:33:00,2019-01-02 16:54:00,1955969fde331a58c508c0da5c28e3da63610bc0ab9012c007b8c2c342f7386a,0.34,0.34,1.16,3.48,16,1,3.6652,0.924185,1.0,1.0,166600.0,166601.0,1.0,0.6599999999999996,17.0,3.556674148133032,-3.8857805861880484e-16
3263592,9973053e0bcac63d784547c34ac28c4f,1,2019-01-02 16:37:00,2019-01-02 18:09:00,8127aacd173e1e494b0b794a44a03a029d51e7019ec3829c7931679f6267dce8,1.52,1.52,16.98,12.664,16,1,16.3856,0.76518,2.0,2.0,166600.0,166602.0,2.0,0.48,18.0,2.5866721077331154,0.0
3263542,0ea0ffd4f9f2708a3a1ce80847b6c805,1,2019-01-02 16:06:00,2019-01-02 17:09:00,fbf44edd8f97e2f24fb85d522a45f7fb63272107d299abda3069b680d7e4191e,1.06,1.06,3.75,3.6,16,1,11.4268,0.8271649999999999,2.0,2.0,166600.0,166602.0,2.0,0.9399999999999996,18.0,5.065566210977349,-4.440892098500626e-16
3263607,12a1c3e37316af5a564ae808978d5ae5,1,2019-01-02 16:48:00,2019-01-03 05:24:00,4619e473179c1a18730d118ec9b0af0e71c4a536e91474f4a2193021f0c32db9,12.59,2.44,7.92,3.52,16,1,26.3032,0.6412100000000001,3.0,13.0,166600.0,166613.0,13.0,10.56,29.0,56.90678637012855,10.15
3263617,f05427395184eefcdbabf2ede58eafe7,1,2019-01-02 16:56:00,2019-01-03 06:59:00,67046a1c102b4671928a27825a411f3bab2047165573f501750392f84a367071,14.06,1.98,6.25,3.72,16,1,21.3444,0.703195,2.0,15.0,166600.0,166615.0,15.0,13.02,31.0,70.16348092226076,12.08
3263552,dd2188e0ef3f83a0dd98c21e2a6c3b20,2,2019-01-02 16:12:00,2019-01-03 07:56:00,4616b21bf79618df9815b9f49550da62772ee6bc6c3a7e8f3b57908df873077d,15.73,13.46,46.26,3.6,16,1,77.6,0.0,14.0,16.0,166600.0,166616.0,16.0,8.801484230055658,32.0,47.430320342787184,8.531484230055659
3263694,c22d34a33765f9fda093859a85dcef50,2,2019-01-02 17:59:00,2019-01-03 07:46:00,7cb930966a0205be22589e610cd847b14cffb09f570392479efdda00dea27fa1,13.77,2.23,6.95,3.771,17,1,24.0394,0.6695075,3.0,14.0,166601.0,166615.0,14.0,11.77,31.0,63.427355641705766,11.54
3263706,c30032316311ded2c136e3a1e883437c,1,2019-01-02 18:12:00,2019-01-02 20:35:00,e59a18adfb09f245d41f900a88e140b8370cd0e898d74be6ac19c645f9e209eb,2.38,2.38,7.46,3.193,18,1,25.6564,0.649295,3.0,3.0,166602.0,166605.0,3.0,0.6199999999999997,21.0,3.341118139155273,-4.440892098500626e-16
3263753,cd388768773aa3a2ab4ccb15dc862701,1,2019-01-02 18:58:00,2019-01-03 05:57:00,715870e4ecbe9ee6de38c9f8839b1778871e5fa09d7c68284f1ccbaf9432b767,10.98,3.52,24.69,7.176,18,1,37.9456,0.49568,4.0,11.0,166602.0,166613.0,11.0,7.48,29.0,40.308973678841056,7.460000000000001
3263781,bd952c44fd9a149f4f55195fc2337b5e,2,2019-01-02 19:32:00,2019-01-03 05:42:00,c4626483c58e4fc597c10e6c415978ab9b2a635fe62558a5b24647d82cbad7ef,10.18,5.67,56.12,10.28,19,1,61.1226,0.2059674999999999,6.0,11.0,166603.0,166614.0,11.0,5.33,30.0,28.722838196286474,4.51
3263887,52a287648e27100467eed14ff744a5e5,2,2019-01-03 06:25:00,2019-01-03 12:06:00,7f605e7fec5ece8f5655e3099038bbb926e55cf8d74eaebf5372e9e4f64fd6f1,5.68,3.33,6.89,3.36,6,2,35.8974,0.5212825,4.0,6.0,166614.0,166620.0,6.0,2.67,12.0,14.388363599265457,2.35
3264002,018e87cbb28ad390c857af9bd4cc06eb,2,2019-01-03 07:59:00,2019-01-03 16:11:00,fa20aaca62927b64187690a93dac45292025f605a12a84e4e44d462c3bcd1ea0,8.21,2.0,4.75,3.52,7,2,21.56,0.7005,2.0,9.0,166615.0,166624.0,9.0,7.0,16.0,37.722301571107934,6.210000000000001
3263986,0f87094588f6330a84f30797f0458fc8,2,2019-01-03 07:45:00,2019-01-03 17:28:00,3769c67ad63a24024657d257b376ede85dd530ae2378d9b3eaaaa9d5671c9570,9.71,2.25,7.121,3.44,7,2,24.255,0.6668125,3.0,10.0,166615.0,166625.0,10.0,7.75,17.0,41.76397673944093,7.460000000000001
3264007,ee6f1e2f5130f34d3b2f3d77f7d0baef,1,2019-01-03 08:01:00,2019-01-03 15:45:00,0c48f8c005600824b93881d9c7820aebc0e0a04b6d8a4a149c369e837655396a,7.72,7.72,27.89,3.672,8,2,77.6,0.0,8.0,8.0,166616.0,166624.0,8.0,0.8014842300556584,16.0,4.319118547235257,0.5214842300556581
3264097,e62c50d1be0a2f80ec51d471f9630a4e,1,2019-01-03 09:38:00,2019-01-03 14:49:00,b4a03f83fdd7bfe92689d5ee9df622a84e81b935e915d6b4f35a52653cef0ca1,5.18,4.82,38.57,10.043,9,2,51.9596,0.3205049999999999,5.0,6.0,166617.0,166623.0,6.0,1.1799999999999995,15.0,6.358902264843907,0.3599999999999994
3264248,f48d9551df33a413d11b39b4b67dac34,2,2019-01-03 11:51:00,2019-01-03 15:22:00,962534f8b2ef5a0fc7937f70c3a728fec4389976ce276d2098fe915add0118e7,3.51,1.64,5.27,3.52,11,2,17.679199999999998,0.74901,2.0,4.0,166619.0,166623.0,4.0,2.3599999999999994,15.0,12.717804529687816,1.8699999999999997
3264278,c71cc759f9cbef2de2badb54179cb219,1,2019-01-03 12:23:00,2019-01-03 13:48:00,2b2b242735d11f49e0142363bcabd89cd540c3544b95f95ebb78ea783d05ed9d,1.42,1.42,5.05,3.632,12,2,15.3076,0.778655,2.0,2.0,166620.0,166622.0,2.0,0.5800000000000001,14.0,3.125562130177515,0.0
3264289,33f5c0a437f93a737eb37aa5c6b3380f,1,2019-01-03 12:29:00,2019-01-03 14:49:00,c1fb92e0c0f004a8aef2b1790e0ff12952d0308efc68460c9b44cc60f4d9629c,2.34,2.34,7.53,3.4,12,2,25.2252,0.654685,3.0,3.0,166620.0,166623.0,3.0,0.6599999999999997,15.0,3.5566741481330326,-4.440892098500626e-16
3264328,e62c50d1be0a2f80ec51d471f9630a4e,2,2019-01-03 13:09:00,2019-01-03 13:50:00,30262a5d1124f38f87ad6d29c8b9c64a8e776c3d464490c5e42944ae2795d31b,0.68,0.68,1.811,2.688,13,2,7.3304,0.87837,1.0,1.0,166621.0,166622.0,1.0,0.32,14.0,1.7244480718220776,1.1102230246251563e-16
3264326,ba65034d4123e4fcc09c1749d97e6a9a,1,2019-01-03 13:08:00,2019-01-03 14:31:00,86dfa7f9c5a3432fcd02f368cec6cb0e82294fb0d43b06e4a4563face984f7f9,1.37,1.37,4.8,3.548,13,2,14.7686,0.7853924999999999,2.0,2.0,166621.0,166623.0,2.0,0.6299999999999997,15.0,3.3950071413997125,-2.220446049250313e-16
3264322,25965548ab652e65282f69904b9ae64e,1,2019-01-03 13:02:00,2019-01-03 15:52:00,604030bce9d942ca96dce96e83e05f15ebec296630d593ac189f4abc0ebaae96,2.83,0.96,4.42,10.2,13,2,10.3488,0.84064,1.0,3.0,166621.0,166624.0,3.0,2.0400000000000005,16.0,10.993356457865744,1.8700000000000008
3264325,a38669a5604bd480076f239001700560,1,2019-01-03 13:08:00,2019-01-03 16:03:00,b93d9c0ec499ee8156cae8eb88edf75893e2cac4e575b6f971fc6cb81c96711c,2.92,2.92,8.26,3.48,13,2,31.4776,0.57653,3.0,3.0,166621.0,166624.0,3.0,0.08,16.0,0.4311120179555196,0.0
3264379,91f082dffa77444b9a848238e5290db4,1,2019-01-03 13:54:00,2019-01-03 18:18:00,7cd11835ddf83ec43828ed1fcb40c1461f11dd0489af7ae3a8d14f5f4ff07674,4.39,4.39,44.57,10.548,13,2,47.32419999999999,0.3784475,5.0,5.0,166621.0,166626.0,5.0,0.6100000000000003,18.0,3.287229136910836,0.0
3264470,93f24f9d5359d5dda949292eb13335f9,1,2019-01-03 15:26:00,2019-01-03 16:01:00,cbaff9676eee6af26ec650150125ee816d7f90be6c86ed308085662992fc4659,0.58,0.58,2.02,3.56,15,2,6.252399999999999,0.891845,1.0,1.0,166623.0,166624.0,1.0,0.4200000000000001,16.0,2.263338094266477,1.1102230246251563e-16
3264458,9838bf295d3e0c017226f0d8b839333b,1,2019-01-03 15:10:00,2019-01-03 17:12:00,513bd9ae55dbb714199363718c22cdeefeae9c7286c9c9a367a51b4244c94c5d,2.03,2.03,9.78,5.44,15,2,21.8834,0.6964575,3.0,3.0,166623.0,166626.0,3.0,0.9699999999999998,18.0,5.22723321771067,-4.440892098500626e-16
3264493,4b7d7f719ca0370e1a2190dfdfd364d3,1,2019-01-03 15:50:00,2019-01-03 21:07:00,ca84aece092d45d7994ecd0c6fe57a62a8056c9a90d634cb4212c28b9661e9d0,5.28,5.28,49.45,10.16,15,2,56.9184,0.2585199999999999,6.0,6.0,166623.0,166629.0,6.0,0.7199999999999998,21.0,3.880008161599672,0.0
3264507,78fe2c092b0063bfcfcce20ea8eeb69d,1,2019-01-03 16:03:00,2019-01-03 17:32:00,e41711a62f138265a2ab189b2566a38b0056318961739f17908e84d617babbc0,1.48,1.48,2.801,2.04,16,2,15.9544,0.77057,2.0,2.0,166624.0,166626.0,2.0,0.52,18.0,2.802228116710875,0.0
3264539,219234f7b1d5c491f7d602baf6d1bf81,2,2019-01-03 16:31:00,2019-01-04 05:13:00,65789750ba74c0fd73f9cfd696f79270b27e5b6f9eaa1aef90892a98f1fd98ed,12.7,3.23,10.66,3.64,16,2,34.819399999999995,0.5347575,4.0,13.0,166624.0,166637.0,13.0,9.77,29.0,52.649555192817786,9.47
3264650,56dce48ff7b9e82e3e9c49b1553bc75f,1,2019-01-03 17:29:00,2019-01-03 18:39:00,491c71380cf901a752f3fb2dbf696619635281fff10aff7538bc77cbf7c4c52a,1.17,1.0,3.23,3.48,17,2,10.78,0.83525,1.0,2.0,166625.0,166627.0,2.0,1.0000000000000004,19.0,5.388900224443994,0.1700000000000003
3264703,71db3471896e0da6e552730d77a0f496,1,2019-01-03 17:59:00,2019-01-03 20:50:00,55539a9cfec6eb714753e25dfae6c173337789b11380c84cb4d8af2d809c4aca,2.84,2.84,9.51,3.367,17,2,30.6152,0.58731,3.0,3.0,166625.0,166628.0,3.0,0.1600000000000001,20.0,0.8622240359110392,0.0
3264656,7a779eb124e7d5a701e4972b04362129,1,2019-01-03 17:33:00,2019-01-03 19:37:00,9ff4025a57b015b569eb9fdc18926a87e3dd19a7f382b8a7884d0fbe2167be38,2.07,1.89,4.91,3.512,17,2,20.3742,0.7153225,2.0,3.0,166625.0,166628.0,3.0,1.1099999999999997,20.0,5.981679249132828,0.1799999999999995
3264654,aebcec9041e4f7a5a6de40694e54ffdf,2,2019-01-03 17:30:00,2019-01-04 07:36:00,a5d62785ca2e15fc790deb637eb245df1c7445c6afcba8ae4fada191390b19d2,14.11,3.11,6.21,2.242,17,2,33.5258,0.5509275,4.0,15.0,166625.0,166640.0,15.0,11.89,32.0,64.07402366863904,11.0
3264706,9041f6e8f4388cc14d7156a1f4d0573d,1,2019-01-03 18:01:00,2019-01-03 23:13:00,db5c30c7f57ff7beb5a1aef098c9b2d05d3b1537a359f3fe91292d34fbbd1b06,5.21,2.75,4.74,3.273,18,2,29.645,0.5994375,3.0,6.0,166626.0,166632.0,6.0,3.25,24.0,17.513925729442967,2.4599999999999995
3264729,407944ca9c3972fb0b62687257474cd1,2,2019-01-03 18:17:00,2019-01-04 11:03:00,959f4a02cd1fc82543206f7bfc3a24421a2e6b7ae5e90afdac3b3b0bd2695e0b,16.77,4.0,12.34,3.56,18,2,43.12,0.431,4.0,17.0,166626.0,166643.0,17.0,13.0,35.0,70.05570291777188,12.77
3264831,b934cd28169484b59ef80d89e4c9e11b,1,2019-01-03 19:54:00,2019-01-04 06:58:00,d537b986c853dafa18be77d6958324a2f3da70a56047b93a7a9772d5128dcd56,11.06,3.79,11.37,3.389,19,2,40.8562,0.4592974999999999,4.0,12.0,166627.0,166639.0,12.0,8.209999999999999,31.0,44.24287084268517,7.27
3264826,af280f14dff869fc778421f74e74bf65,1,2019-01-03 19:48:00,2019-01-04 11:29:00,8d07a6aa4a4a0b384593aa0878456e0f55c0285777b49595fb588ebb85c154f2,15.69,3.2,8.63,3.391,19,2,34.496,0.5388,4.0,16.0,166627.0,166643.0,16.0,12.8,35.0,68.97792287288308,12.489999999999998
3264865,5f043ef766cca8d31f01e0fbbdf9a748,1,2019-01-03 20:55:00,2019-01-04 09:14:00,e927f2e6572fb49a6124f74e15efec04cb1e25b2faf46499dcfe29211c7835a3,12.32,3.08,9.33,3.28,20,2,33.2024,0.55497,4.0,13.0,166628.0,166641.0,13.0,9.92,33.0,53.45789022648438,9.24
3264885,3e82891251a1fe3dcf8baecd9ec63315,1,2019-01-03 21:35:00,2019-01-04 09:25:00,0ab83c75c00c60cac72b3f666b0c2ca29e75a1bc1262326e5c128a73df89bfb1,11.83,6.15,19.58,3.8,21,2,66.297,0.1412875,7.0,12.0,166629.0,166641.0,12.0,5.85,33.0,31.525066312997343,5.68
3264961,ee6f1e2f5130f34d3b2f3d77f7d0baef,1,2019-01-04 06:40:00,2019-01-04 08:24:00,717b1392611c33b9c153738ab64664a417733e3d50643af3453940d63c12f04f,1.74,1.74,6.35,3.708,6,3,18.7572,0.735535,2.0,2.0,166638.0,166640.0,2.0,0.2600000000000004,8.0,1.40111405835544,4.440892098500626e-16
3264938,541c70b11cdcf07ec37a4d9bddce3713,1,2019-01-04 06:02:00,2019-01-04 17:45:00,d98763e3a2b53114ff1238a640845428e706013cd7dd6d90663f73b8b766fb9f,11.72,1.7,5.33,3.44,6,3,18.326,0.7409250000000001,2.0,12.0,166638.0,166650.0,12.0,10.3,18.0,55.50567231177311,10.02
3265030,efecf090c13ee952eb9458280e14ef06,2,2019-01-04 07:46:00,2019-01-04 09:52:00,d20d83320f09f19a9acb1dcf902925a9b1d7e23d289f0aa9a2d96f7501c89e33,2.1,2.0,6.57,3.4,7,3,21.56,0.7005,2.0,3.0,166639.0,166642.0,3.0,1.0000000000000002,10.0,5.388900224443992,0.1000000000000003
3265007,77f1fe6804d83f4e8faf0404a00d0d57,1,2019-01-04 07:29:00,2019-01-04 11:30:00,4193deef96d16cc5fca394081eb704c558401a267c6f6d32feb0aad64c36cb17,4.01,3.5,8.54,3.24,7,3,37.73,0.498375,4.0,5.0,166639.0,166644.0,5.0,1.5,12.0,8.083350336665987,0.5099999999999998
3265012,a09aa0743aa4bd7091b88861499fdb53,1,2019-01-04 07:31:00,2019-01-04 14:10:00,45f6782f71dc0a2151197d51b944d39273e263e765c1f925ccb5a72ac8498e38,6.65,6.65,29.3,4.44,7,3,71.687,0.0739125,7.0,7.0,166639.0,166646.0,7.0,0.3499999999999996,14.0,1.8861150785553948,0.0
